Rated_(T/F),Number_of_Turns,Game_Status,Winner,Time_Increment,Moves,Opening_Eco,Opening_Name,Opening_Ply,Game_Duration,White_Rating_Tier,Black_Rating_Tier,Time_Per_Move,Average Time
1.0,27,3.0,black,10.0,3034,B50,Sicilian Defense,4,0.0,0.0,0.0,0.18,0.04
1.0,55,3.0,white,10.0,4581,C70,Ruy Lopez: Morphy Defense |  Caro Variation,8,0.0,0.0,0.0,0.26,0.02
1.0,48,3.0,white,10.0,814,A50,Queen's Indian Accelerated,4,0.0,0.0,2.0,0.12,0.02
1.0,76,3.0,black,10.0,5363,C45,Scotch Game,7,0.0,0.0,0.0,0.18,0.01
1.0,46,3.0,black,10.0,2177,A80,Queen's Pawn Game: Veresov Attack |  Dutch System,4,0.0,0.0,0.0,0.12,0.02
1.0,114,1.0,black,10.0,1923,D00,Queen's Pawn Game #2,3,0.0,2.0,0.0,0.14,0.01
1.0,32,3.0,white,5.133333333333334,5280,C44,Scotch Game: Scotch Gambit,7,0.0,0.0,0.0,0.25,0.03
1.0,126,2.0,black,10.0,657,A45,Indian Game,2,0.0,0.0,0.0,0.16,0.01
1.0,95,1.0,white,10.0,4148,C50,Giuoco Piano,6,0.0,2.0,0.0,0.19,0.01
1.0,55,3.0,white,10.016666666666667,4583,C70,Ruy Lopez: Morphy Defense |  Graz Variation,10,0.0,0.0,0.0,0.25,0.02
1.0,83,2.0,white,10.0,2980,B28,Sicilian Defense: O'Kelly Variation |  Yerevan System,5,0.0,0.0,0.0,0.17,0.01
1.0,144,1.0,black,10.0,1540,D06,Queen's Gambit Refused: Marshall Defense,4,0.0,0.0,2.0,0.14,0.01
1.0,123,1.0,white,5.083333333333333,507,A22,English Opening: King's English Variation |  Two Knights Variation,4,0.0,0.0,0.0,0.14,0.01
1.0,41,3.0,black,10.0,965,E90,King's Indian Defense: Normal Variation |  Rare Defenses,9,0.0,0.0,0.0,0.18,0.02
1.0,104,0.0,draw,10.0,5361,C45,Scotch Game,7,0.0,0.0,0.0,0.13,0.01
1.0,24,3.0,black,10.0,1009,D80,Gruenfeld Defense: Stockholm Variation,7,0.0,0.0,3.0,0.29,0.04
1.0,39,3.0,white,10.0,1135,A43,Benoni Defense: Benoni Gambit Accepted,3,0.0,0.0,0.0,0.26,0.03
1.0,92,3.0,black,10.0,4582,C70,Ruy Lopez: Morphy Defense |  Graz Variation,10,0.0,0.0,0.0,0.17,0.01
1.0,109,3.0,white,10.0,6347,C00,French Defense: Knight Variation,3,0.0,0.0,0.0,0.15,0.01
1.0,70,1.0,black,10.0,1912,D00,Queen's Pawn Game #3,4,0.0,1.0,0.0,0.17,0.01
1.0,49,3.0,white,15.0,4279,C24,Bishop's Opening: Berlin Defense,4,0.0,0.0,0.0,0.24,0.02
0.0,77,3.0,white,10.0,122,A06,Reti Opening,2,0.0,0.0,0.0,0.17,0.01
1.0,136,1.0,black,10.0,6810,A00,Hungarian Opening,1,0.0,3.0,0.0,0.11,0.01
1.0,46,3.0,black,10.0,2190,A85,Dutch Defense: Queen's Knight Variation,5,0.0,0.0,3.0,0.17,0.02
1.0,21,3.0,black,10.0,147,D02,Queen's Pawn Game: Symmetrical Variation,4,0.0,2.0,0.0,0.09,0.05
1.0,52,3.0,black,10.0,6842,A00,Grob Opening: Spike Attack,5,0.0,0.0,3.0,0.12,0.02
1.0,58,1.0,black,10.0,1901,D00,Queen's Pawn Game: Stonewall Attack,5,0.0,0.0,3.0,0.22,0.02
1.0,43,3.0,white,10.0,4689,C66,Ruy Lopez: Berlin Defense |  Closed Wolf Variation,12,0.0,3.0,0.0,0.12,0.02
1.0,59,3.0,white,10.0,3197,B80,Sicilian Defense: Scheveningen Variation,10,0.0,3.0,3.0,0.16,0.02
1.0,76,3.0,black,10.0,582,A14,English Opening: Agincourt Defense |  Neo-Catalan Declined,9,0.0,3.0,3.0,0.16,0.01
1.0,62,2.0,black,10.0,3154,B90,Sicilian Defense: Najdorf Variation |  English Attack,11,0.0,0.0,0.0,0.24,0.02
1.0,97,3.0,white,10.0,1991,C00,Rat Defense: Small Center Defense,4,0.0,0.0,0.0,0.14,0.01
1.0,62,3.0,white,10.0,1987,B54,Sicilian Defense #2,6,0.0,0.0,2.0,0.2,0.02
1.0,36,3.0,black,10.0,2012,A40,Englund Gambit Complex: Englund Gambit,6,0.0,0.0,2.0,0.23,0.03
1.0,118,3.0,black,10.0,2314,A00,Van't Kruijs Opening,1,0.0,2.0,0.0,0.11,0.01
1.0,71,1.0,white,10.0,3021,B50,Sicilian Defense,4,0.0,0.0,0.0,0.09,0.01
1.0,51,0.0,draw,10.0,3518,B21,Sicilian Defense: McDonnell Attack,3,0.0,0.0,0.0,0.11,0.02
1.0,45,1.0,white,10.0,1985,B07,Pirc Defense #2,5,0.0,0.0,2.0,0.13,0.02
1.0,41,1.0,white,10.0,1505,D06,Queen's Gambit Refused: Marshall Defense,4,0.0,0.0,1.0,0.12,0.03
1.0,92,2.0,black,10.0,3086,B50,Sicilian Defense,4,0.0,0.0,0.0,0.11,0.01
1.0,59,3.0,white,10.0,1706,D20,Queen's Gambit Accepted: Old Variation,5,0.0,0.0,2.0,0.12,0.02
1.0,64,1.0,black,10.0,2752,B25,Sicilian Defense: Closed Variation |  Traditional,4,0.0,2.0,0.0,0.19,0.02
1.0,103,0.0,draw,10.0,1845,D40,Queen's Gambit Declined: Semi-Tarrasch Defense,8,0.0,0.0,2.0,0.11,0.01
1.0,106,3.0,black,10.0,1692,D20,Queen's Gambit Accepted: Old Variation,5,0.0,0.0,2.0,0.09,0.01
1.0,69,1.0,white,10.0,1027,D91,Gruenfeld Defense: Three Knights Variation |  Petrosian System,9,0.0,0.0,0.0,0.17,0.01
1.0,41,3.0,white,10.0,3232,B53,Sicilian Defense: Chekhover Variation,7,0.0,0.0,0.0,0.13,0.02
1.0,69,1.0,white,10.0,1523,D37,Queen's Gambit Declined: Three Knights Variation,7,0.0,0.0,0.0,0.14,0.01
0.0,44,1.0,black,10.0,5012,C55,Italian Game: Two Knights Defense |  Modern Bishop's Opening,7,0.0,2.0,2.0,0.32,0.02
0.0,99,0.0,draw,10.0,3567,B11,Caro-Kann Defense,4,0.0,2.0,2.0,0.19,0.01
1.0,42,3.0,white,10.0,2906,B32,Sicilian Defense: Open #3,7,0.0,2.0,0.0,0.16,0.02
1.0,107,0.0,draw,10.0,5768,C41,Philidor Defense,5,0.0,2.0,0.0,0.12,0.01
1.0,58,3.0,black,10.0,3614,B10,Caro-Kann Defense,2,0.0,2.0,2.0,0.11,0.02
1.0,20,2.0,black,8.0,4123,B06,Modern Defense: Two Knights Variation,7,0.0,2.0,2.0,0.11,0.05
1.0,62,3.0,white,5.083333333333333,3577,B12,Caro-Kann Defense: Advance Variation |  Short Variation,7,0.0,2.0,2.0,0.21,0.02
1.0,57,1.0,white,10.0,1268,D00,Queen's Pawn Game: Mason Attack,3,0.0,0.0,2.0,0.19,0.02
1.0,58,0.0,draw,10.0,2479,B02,Alekhine Defense,2,0.0,2.0,0.0,0.31,0.02
1.0,17,3.0,white,10.0,5735,C41,Philidor Defense,5,0.0,2.0,2.0,0.07,0.06
1.0,81,3.0,white,10.083333333333334,5545,C40,King's Pawn Game: McConnell Defense,4,0.0,2.0,2.0,0.16,0.01
1.0,72,1.0,black,10.083333333333334,3700,B12,Caro-Kann Defense: Advance Variation |  Bayonet Attack,7,0.0,2.0,2.0,0.22,0.01
1.0,19,3.0,white,10.083333333333334,4993,C53,Italian Game: Classical Variation |  Giuoco Pianissimo,9,0.0,2.0,2.0,0.12,0.05
0.0,46,3.0,white,15.083333333333334,4995,C53,Italian Game: Classical Variation |  Giuoco Pianissimo,9,0.0,2.0,2.0,0.3,0.02
0.0,74,1.0,black,8.0,3536,B00,Caro-Kann Defense: Hillbilly Attack,3,0.0,2.0,2.0,0.17,0.01
0.0,28,3.0,black,10.0,6569,C01,French Defense: Exchange Variation,5,0.0,2.0,2.0,0.3,0.04
0.0,21,2.0,white,5.25,4393,C40,King's Pawn Game: Busch-Gass Gambit,4,0.0,2.0,2.0,0.47,0.05
0.0,21,3.0,white,10.083333333333334,3591,B10,Caro-Kann Defense,2,0.0,2.0,2.0,0.15,0.05
0.0,17,3.0,black,5.083333333333333,1324,D00,Queen's Pawn Game: Chigorin Variation,3,0.0,2.0,2.0,0.16,0.06
0.0,35,3.0,black,10.0,4100,B07,Pirc Defense #5,3,0.0,2.0,2.0,0.21,0.03
1.0,72,3.0,black,10.083333333333334,4994,C53,Italian Game: Classical Variation |  Giuoco Pianissimo,9,0.0,2.0,2.0,0.31,0.01
0.0,76,1.0,black,15.016666666666667,3627,B10,Caro-Kann Defense,2,0.0,2.0,2.0,0.33,0.01
0.0,25,3.0,white,20.0,3689,B12,Caro-Kann Defense: Advance Variation,5,0.0,2.0,2.0,0.21,0.04
0.0,32,1.0,black,5.133333333333334,6856,A00,Clemenz Opening,1,0.0,2.0,2.0,0.15,0.03
1.0,67,2.0,white,8.033333333333333,5010,C55,Italian Game: Two Knights Defense |  Modern Bishop's Opening,7,0.0,2.0,2.0,0.25,0.01
1.0,31,1.0,white,5.166666666666667,3566,B11,Caro-Kann Defense,4,0.0,2.0,2.0,0.35,0.03
0.0,57,1.0,white,15.083333333333334,6470,C05,French Defense: Tarrasch Variation |  Closed Variation #2,12,0.0,3.0,2.0,0.35,0.02
0.0,61,1.0,white,15.166666666666666,6469,C05,French Defense: Tarrasch Variation |  Closed Variation #2,12,0.0,3.0,2.0,0.22,0.02
0.0,50,1.0,black,15.166666666666666,1015,D85,Gruenfeld Defense: Exchange Variation |  Modern Exchange Variation,13,0.0,2.0,3.0,0.25,0.02
0.0,39,1.0,white,15.25,2040,A40,Horwitz Defense,2,0.0,2.0,2.0,0.18,0.03
1.0,47,3.0,white,10.0,886,E12,Queen's Indian Defense: Kasparov Variation,7,0.0,0.0,0.0,0.12,0.02
1.0,91,3.0,white,10.0,2151,C02,French Defense: Advance Variation #3,5,0.0,0.0,0.0,0.19,0.01
1.0,14,3.0,white,10.0,1710,D20,Queen's Gambit Accepted: Old Variation,5,0.0,0.0,0.0,0.11,0.07
1.0,69,3.0,black,10.0,2697,B20,Sicilian Defense: Bowdler Attack,3,0.0,0.0,0.0,0.25,0.01
1.0,62,3.0,black,10.0,6797,A00,Hungarian Opening,1,0.0,0.0,0.0,0.11,0.02
1.0,73,2.0,white,10.0,958,E61,King's Indian Defense,6,0.0,0.0,0.0,0.27,0.01
1.0,18,3.0,black,10.0,1133,A43,Benoni Defense: Benoni Gambit Accepted,3,0.0,0.0,0.0,0.16,0.06
1.0,31,3.0,white,10.0,6173,C37,King's Gambit Accepted |  Rosentreter-Testa Gambit,9,0.0,3.0,0.0,0.09,0.03
1.0,64,3.0,black,10.0,2823,B30,Sicilian Defense: Nyezhmetdinov-Rossolimo Attack,5,0.0,0.0,0.0,0.11,0.02
1.0,110,2.0,black,10.0,1588,D31,Semi-Slav Defense: Accelerated Move Order,6,0.0,0.0,0.0,0.18,0.01
1.0,117,3.0,white,10.0,6174,C39,King's Gambit Accepted |  Kieseritzky Gambit |  Kolisch Defense,10,0.0,0.0,0.0,0.11,0.01
1.0,34,3.0,black,10.0,677,A46,Indian Game: London System,5,0.0,0.0,0.0,0.1,0.03
1.0,28,3.0,black,10.0,1774,D35,Queen's Gambit Declined: Harrwitz Attack,7,0.0,0.0,0.0,0.09,0.04
1.0,51,3.0,white,10.0,1773,D35,Queen's Gambit Declined: Harrwitz Attack,7,0.0,0.0,0.0,0.21,0.02
1.0,74,3.0,white,10.0,1694,D20,Queen's Gambit Accepted: Old Variation,5,0.0,0.0,0.0,0.25,0.01
1.0,48,3.0,black,10.0,6816,A00,Hungarian Opening,1,0.0,0.0,0.0,0.08,0.02
1.0,71,3.0,white,10.0,4149,C20,Bishop's Opening: Boi Variation,4,0.0,0.0,0.0,0.2,0.01
1.0,33,3.0,white,10.0,882,E24,Nimzo-Indian Defense: Saemisch Variation |  Accelerated,9,0.0,0.0,0.0,0.12,0.03
1.0,40,3.0,black,10.0,4770,C50,Giuoco Piano,6,0.0,0.0,0.0,0.16,0.03
1.0,107,2.0,white,10.0,1174,B12,Caro-Kann Defense,3,0.0,0.0,0.0,0.18,0.01
1.0,40,3.0,black,10.0,959,E61,King's Indian Defense,6,0.0,0.0,0.0,0.17,0.02
1.0,23,3.0,white,10.0,4213,C26,Vienna Game: Stanley Variation |  Reversed Spanish,6,0.0,0.0,0.0,0.15,0.04
1.0,27,1.0,white,10.0,4709,C62,Ruy Lopez: Steinitz Defense,6,0.0,0.0,0.0,0.14,0.04
1.0,100,1.0,black,10.0,1673,D20,Queen's Gambit Accepted: Old Variation,5,0.0,0.0,0.0,0.18,0.01
1.0,31,3.0,white,10.0,6170,C37,King's Gambit Accepted |  Salvio Gambit,9,0.0,0.0,0.0,0.17,0.03
1.0,41,3.0,white,10.0,1686,D20,Queen's Gambit Accepted: Old Variation,5,0.0,0.0,0.0,0.15,0.02
1.0,12,3.0,white,10.0,4848,C50,Italian Game: Giuoco Pianissimo,7,0.0,0.0,0.0,0.15,0.08
1.0,23,3.0,white,10.0,4829,C53,Italian Game: Classical Variation #2,7,0.0,2.0,0.0,0.11,0.04
1.0,87,3.0,white,10.0,1680,D20,Queen's Gambit Accepted: Old Variation,5,0.0,0.0,0.0,0.12,0.01
1.0,132,3.0,black,10.0,1564,D10,Slav Defense #2,5,0.0,0.0,0.0,0.15,0.01
1.0,72,3.0,white,10.0,705,A45,Trompowsky Attack,3,0.0,0.0,0.0,0.21,0.01
1.0,41,3.0,white,10.0,946,E61,Indian Game: West Indian Defense,4,0.0,0.0,0.0,0.15,0.02
1.0,30,3.0,black,10.0,847,A51,Budapest Defense: Fajarowicz Variation,6,0.0,0.0,0.0,0.13,0.03
1.0,73,1.0,white,10.0,2191,A85,Dutch Defense: Queen's Knight Variation,5,0.0,0.0,0.0,0.27,0.01
1.0,50,3.0,black,10.0,2174,A80,Dutch Defense: Raphael Variation,3,0.0,0.0,0.0,0.17,0.02
1.0,107,3.0,white,10.0,6764,A03,Bird Opening: Dutch Variation,2,0.0,0.0,0.0,0.1,0.01
1.0,29,3.0,white,10.0,5380,C45,Scotch Game,7,0.0,3.0,0.0,0.17,0.03
1.0,32,1.0,black,10.0,4852,C50,Italian Game: Giuoco Pianissimo,7,0.0,0.0,0.0,0.2,0.03
1.0,108,1.0,black,10.0,720,C11,French Defense: Steinitz Variation #2,11,0.0,0.0,0.0,0.15,0.01
1.0,51,3.0,white,10.0,1748,D08,Queen's Gambit Refused: Albin Countergambit,4,0.0,0.0,0.0,0.18,0.02
1.0,79,3.0,white,10.0,1571,D51,Queen's Gambit Declined: Modern |  Knight Defense,10,0.0,0.0,0.0,0.2,0.01
1.0,90,0.0,draw,10.0,1698,D20,Queen's Gambit Accepted: Old Variation,5,0.0,0.0,0.0,0.14,0.01
1.0,98,3.0,black,15.0,4180,C50,Italian Game: Giuoco Pianissimo |  Italian Four Knights Variation,9,0.0,0.0,0.0,0.17,0.01
1.0,139,1.0,white,15.0,304,A01,Nimzo-Larsen Attack: Modern Variation #3,4,0.0,0.0,0.0,0.2,0.01
1.0,79,0.0,draw,15.0,4150,C20,Bishop's Opening: Boi Variation,4,0.0,0.0,0.0,0.29,0.01
1.0,139,3.0,white,15.0,1914,D00,Queen's Pawn Game #3,4,0.0,0.0,0.0,0.17,0.01
1.0,100,3.0,black,15.0,1915,D00,Queen's Pawn Game #3,4,0.0,0.0,0.0,0.13,0.01
1.0,42,1.0,black,15.0,4317,C23,Bishop's Opening: Philidor Counterattack,4,0.0,0.0,0.0,0.16,0.02
1.0,61,3.0,white,15.0,4845,C50,Italian Game: Giuoco Pianissimo |  Normal,8,0.0,0.0,0.0,0.23,0.02
1.0,54,1.0,black,15.0,4212,C26,Vienna Game: Stanley Variation |  Reversed Spanish,6,0.0,0.0,0.0,0.15,0.02
1.0,43,1.0,white,15.0,6693,B06,Modern Defense: Bishop Attack,5,0.0,0.0,0.0,0.32,0.02
1.0,78,0.0,draw,15.0,4704,C62,Ruy Lopez: Steinitz Defense,6,0.0,0.0,0.0,0.24,0.01
1.0,57,1.0,white,15.0,2396,A40,Englund Gambit Declined |  Reversed French,3,0.0,0.0,0.0,0.15,0.02
1.0,90,1.0,black,15.0,4079,B08,Pirc Defense: Classical Variation,8,0.0,0.0,0.0,0.15,0.01
1.0,116,2.0,black,15.0,4733,C50,Italian Game: Giuoco Pianissimo |  Canal Variation,11,0.0,0.0,0.0,0.26,0.01
1.0,104,3.0,black,15.0,2734,B20,Sicilian Defense: Bowdler Attack,3,0.0,0.0,0.0,0.15,0.01
1.0,101,2.0,white,15.0,4684,C62,Ruy Lopez: Steinitz Defense,6,0.0,0.0,0.0,0.29,0.01
1.0,93,2.0,white,15.0,4164,C50,Giuoco Piano,6,0.0,0.0,0.0,0.26,0.01
1.0,84,0.0,draw,15.0,6592,C01,French Defense: Exchange Variation,5,0.0,0.0,0.0,0.15,0.01
1.0,47,1.0,white,15.0,4189,C55,Italian Game: Anti-Fried Liver Defense,6,0.0,0.0,0.0,0.09,0.02
1.0,66,3.0,black,15.0,4359,C50,Four Knights Game: Italian Variation,8,0.0,0.0,0.0,0.09,0.01
1.0,80,3.0,black,15.0,4223,C46,Four Knights Game: Italian Variation,7,0.0,0.0,0.0,0.23,0.01
1.0,108,3.0,black,15.0,5950,C44,Ponziani Opening: Jaenisch Counterattack,6,0.0,0.0,0.0,0.08,0.01
1.0,81,3.0,white,15.0,4187,C50,Italian Game,5,0.0,0.0,0.0,0.18,0.01
1.0,96,3.0,black,15.0,3760,B12,Caro-Kann Defense,3,0.0,0.0,0.0,0.21,0.01
1.0,56,0.0,draw,15.0,6149,C34,King's Gambit Accepted |  Schallopp Defense,6,0.0,0.0,0.0,0.25,0.02
1.0,41,3.0,white,15.0,2632,B20,Sicilian Defense: Bowdler Attack,3,0.0,0.0,0.0,0.14,0.02
1.0,31,1.0,white,15.0,6082,C21,Danish Gambit,5,0.0,0.0,0.0,0.17,0.03
1.0,59,1.0,white,15.0,3640,B12,Caro-Kann Defense,3,0.0,0.0,0.0,0.19,0.02
1.0,31,3.0,white,15.0,2715,B20,Sicilian Defense: Bowdler Attack,3,0.0,0.0,0.0,0.17,0.03
1.0,52,1.0,black,15.0,4147,C50,Italian Game: Giuoco Pianissimo |  Italian Four Knights Variation,9,0.0,0.0,0.0,0.36,0.02
1.0,47,1.0,white,15.0,4222,C50,Italian Game: Giuoco Pianissimo |  Canal Variation,11,0.0,0.0,0.0,0.15,0.02
1.0,88,3.0,black,15.0,4710,C62,Ruy Lopez: Steinitz Defense,6,0.0,0.0,0.0,0.28,0.01
1.0,70,3.0,black,15.0,5388,C44,King's Knight Opening: Konstantinopolsky,5,0.0,0.0,0.0,0.29,0.01
1.0,71,3.0,white,15.0,4214,C50,Italian Game: Giuoco Pianissimo |  Italian Four Knights Variation,9,0.0,0.0,0.0,0.22,0.01
1.0,42,3.0,black,15.0,4847,C50,Italian Game: Giuoco Pianissimo |  Normal,8,0.0,0.0,0.0,0.11,0.02
1.0,16,2.0,black,15.0,6132,C30,King's Gambit,3,0.0,0.0,0.0,0.93,0.06
1.0,98,3.0,black,15.0,2627,B20,Sicilian Defense: Bowdler Attack,3,0.0,0.0,0.0,0.22,0.01
1.0,72,3.0,black,15.0,6551,C02,French Defense: Advance Variation #2,7,0.0,0.0,0.0,0.16,0.01
1.0,56,1.0,black,15.0,2657,B20,Sicilian Defense: Bowdler Attack,3,0.0,0.0,0.0,0.34,0.02
1.0,74,3.0,black,15.0,2694,B20,Sicilian Defense: Bowdler Attack,3,0.0,0.0,0.0,0.24,0.01
1.0,77,3.0,white,15.0,5204,C44,King's Pawn Game: Dresden Opening,5,0.0,0.0,0.0,0.16,0.01
1.0,48,1.0,black,15.0,5119,C46,Three Knights Opening,5,0.0,0.0,0.0,0.21,0.02
1.0,97,2.0,white,10.0,89,A30,English Opening: Symmetrical Variation |  Hedgehog Defense,12,0.0,3.0,3.0,0.2,0.01
1.0,61,3.0,white,9.133333333333333,5001,C55,Italian Game: Two Knights Defense |  Modern Bishop's Opening,7,0.0,3.0,3.0,0.37,0.02
1.0,77,1.0,white,10.033333333333333,4871,C50,Italian Game: Hungarian Defense,6,0.0,3.0,3.0,0.23,0.01
1.0,49,3.0,white,5.083333333333333,3298,B43,Sicilian Defense: Kan Variation |  Wing Attack,10,0.0,3.0,3.0,0.26,0.02
1.0,43,3.0,white,8.016666666666667,3367,B22,Sicilian Defense: Alapin Variation |  Smith-Morra Declined,8,0.0,3.0,3.0,0.17,0.02
1.0,35,3.0,white,8.0,2991,B52,Sicilian Defense: Canal Attack |  Main Line,6,0.0,3.0,3.0,0.06,0.03
1.0,86,3.0,black,8.0,4107,C00,Rat Defense: Small Center Defense,4,0.0,0.0,0.0,0.09,0.01
0.0,16,3.0,black,25.25,6531,C02,French Defense: Advance Variation |  Milner-Barry Gambit,11,0.0,0.0,0.0,0.48,0.06
0.0,17,3.0,black,25.25,423,A34,English Opening: Symmetrical Variation |  Normal Variation,3,0.0,0.0,0.0,0.36,0.06
1.0,19,3.0,black,15.25,6515,C02,French Defense: Advance Variation,8,0.0,0.0,0.0,0.22,0.05
1.0,58,3.0,black,15.25,6526,C02,French Defense: Advance Variation |  Euwe Variation,10,0.0,0.0,0.0,0.5,0.02
1.0,10,3.0,black,15.25,5481,C42,Petrov's Defense #2,5,0.0,0.0,0.0,0.1,0.1
1.0,52,3.0,black,15.25,6274,C00,French Defense: Knight Variation,3,0.0,0.0,0.0,0.37,0.02
1.0,19,1.0,white,15.25,1552,D94,Gruenfeld Defense: Three Knights Variation |  Burille Variation,9,0.0,0.0,0.0,0.47,0.05
1.0,61,3.0,white,12.2,1524,D90,Gruenfeld Defense: Three Knights Variation,8,0.0,0.0,0.0,0.38,0.02
1.0,55,3.0,white,12.2,3655,B18,Caro-Kann Defense: Classical Variation,8,0.0,0.0,0.0,0.52,0.02
1.0,55,1.0,white,12.2,1525,D90,Gruenfeld Defense: Three Knights Variation,8,0.0,0.0,0.0,0.43,0.02
1.0,17,3.0,white,15.166666666666666,4503,C67,Ruy Lopez: Berlin Defense |  Rio de Janeiro Variation,10,0.0,0.0,0.0,0.66,0.06
1.0,34,3.0,black,15.25,4463,C61,Ruy Lopez: Bird Variation,6,0.0,0.0,3.0,0.39,0.03
0.0,71,3.0,white,13.216666666666667,6519,C02,French Defense: Advance Variation,8,0.0,0.0,0.0,0.4,0.01
0.0,45,3.0,white,10.25,5673,C41,Philidor Defense #3,5,0.0,0.0,0.0,0.37,0.02
0.0,103,3.0,white,15.083333333333334,4602,C70,Ruy Lopez: Morphy Defense |  Caro Variation,8,0.0,0.0,0.0,0.28,0.01
0.0,41,2.0,white,10.133333333333333,2937,B32,Sicilian Defense: Loewenthal Variation,8,0.0,0.0,0.0,0.61,0.02
0.0,60,3.0,black,10.133333333333333,2861,B30,Sicilian Defense: Old Sicilian,4,0.0,0.0,0.0,0.37,0.02
0.0,84,2.0,black,18.0,4511,C66,Ruy Lopez: Berlin Defense |  Improved Steinitz Defense,8,0.0,0.0,0.0,0.33,0.01
0.0,29,3.0,black,15.0,5502,C42,Russian Game: Cozio (Lasker) Attack,9,0.0,0.0,0.0,0.15,0.03
0.0,35,1.0,white,10.116666666666667,6283,C00,French Defense: Wing Gambit,7,0.0,0.0,0.0,0.52,0.03
0.0,62,3.0,black,9.333333333333334,6631,C02,French Defense: Advance Variation #2,7,0.0,0.0,0.0,0.44,0.02
0.0,12,3.0,black,20.0,6636,C00,French Defense: Steinitz Attack,3,0.0,0.0,0.0,0.19,0.08
0.0,46,3.0,white,15.166666666666666,4448,C64,Ruy Lopez: Classical Variation |  Central Variation,7,0.0,0.0,0.0,0.44,0.02
1.0,20,3.0,black,5.133333333333334,1586,D10,Slav Defense #3,6,0.0,0.0,1.0,0.12,0.05
1.0,51,3.0,white,183.0,1500,D06,Queen's Gambit Refused: Marshall Defense,4,0.0,2.0,0.0,0.29,0.02
0.0,4,1.0,black,183.0,6784,A02,Bird Opening,1,0.0,0.0,2.0,0.33,0.25
1.0,27,3.0,white,10.133333333333333,2137,C00,French Defense: Normal Variation,3,0.0,0.0,2.0,0.22,0.04
0.0,40,3.0,black,15.133333333333333,1580,D14,Slav Defense: Exchange Variation |  Symmetrical Line,12,0.0,0.0,3.0,0.47,0.03
0.0,31,3.0,black,15.133333333333333,709,D01,Queen's Pawn Game: Chigorin Variation,4,0.0,0.0,3.0,0.22,0.03
1.0,40,3.0,black,8.0,2162,C01,French Defense: Exchange Variation,5,0.0,0.0,2.0,0.2,0.03
0.0,45,3.0,white,20.0,5052,C55,Italian Game: Anti-Fried Liver Defense,6,0.0,1.0,2.0,0.09,0.02
0.0,46,3.0,white,15.25,1638,D07,Queen's Gambit Refused: Chigorin Defense #3,6,0.0,2.0,1.0,0.09,0.02
1.0,37,3.0,white,12.016666666666667,5339,C45,Scotch Game,7,0.0,2.0,1.0,0.13,0.03
1.0,40,3.0,black,10.0,5206,C44,King's Knight Opening: Normal Variation,4,0.0,2.0,1.0,0.12,0.02
0.0,44,1.0,black,15.25,5112,C50,Italian Game: Giuoco Pianissimo |  Italian Four Knights Variation,9,0.0,1.0,2.0,0.28,0.02
0.0,65,1.0,white,10.083333333333334,5435,C50,Italian Game: Giuoco Pianissimo |  Canal Variation,11,0.0,0.0,1.0,0.26,0.02
1.0,16,3.0,black,20.0,4010,B07,Pirc Defense #4,2,0.0,1.0,2.0,0.12,0.06
0.0,47,3.0,white,10.033333333333333,3856,B01,Scandinavian Defense: Modern Variation #2,4,0.0,3.0,0.0,0.34,0.02
0.0,32,3.0,black,10.033333333333333,660,A45,Indian Game,2,0.0,0.0,3.0,0.31,0.03
0.0,25,3.0,white,10.033333333333333,4999,C55,Italian Game: Two Knights Defense |  Modern Bishop's Opening,7,0.0,3.0,0.0,0.42,0.04
0.0,55,3.0,black,10.033333333333333,662,A45,Indian Game,2,0.0,0.0,3.0,0.29,0.02
0.0,102,3.0,black,20.083333333333332,4066,B07,Pirc Defense #2,5,0.0,3.0,3.0,0.28,0.01
1.0,96,2.0,black,10.0,2422,B00,Nimzowitsch Defense |  Declined Variation,3,0.0,1.0,1.0,0.19,0.01
1.0,45,3.0,white,10.0,5162,C46,Three Knights Opening,5,0.0,2.0,2.0,0.24,0.02
1.0,105,3.0,white,10.0,4369,C20,King's Pawn Game: King's Head Opening,5,0.0,1.0,1.0,0.14,0.01
1.0,94,1.0,black,10.05,40,C44,King's Knight Opening: Konstantinopolsky,5,0.0,2.0,1.0,0.16,0.01
0.0,42,1.0,black,10.0,2126,A46,Yusupov-Rubinstein System,5,0.0,2.0,2.0,0.18,0.02
0.0,15,1.0,white,10.0,4477,C65,Ruy Lopez: Berlin Defense #2,6,0.0,2.0,2.0,0.14,0.07
1.0,105,3.0,white,10.0,702,A45,Trompowsky Attack,3,0.0,0.0,0.0,0.14,0.01
1.0,123,3.0,white,10.0,1754,D08,Queen's Gambit Refused: Albin Countergambit |  Normal Line,7,0.0,0.0,2.0,0.12,0.01
1.0,73,1.0,white,10.0,2087,A40,Horwitz Defense,2,0.0,0.0,2.0,0.12,0.01
1.0,71,3.0,white,10.0,1723,D20,Queen's Gambit Accepted: Old Variation,5,0.0,0.0,0.0,0.09,0.01
1.0,70,3.0,black,10.0,5352,C45,Scotch Game,7,0.0,0.0,0.0,0.08,0.01
1.0,60,3.0,black,10.0,5394,C44,King's Knight Opening: Normal Variation,4,0.0,0.0,0.0,0.17,0.02
1.0,32,3.0,black,10.0,5353,C45,Scotch Game,7,0.0,0.0,0.0,0.08,0.03
1.0,17,3.0,white,10.0,6759,A03,Bird Opening: Dutch Variation,2,0.0,0.0,0.0,0.08,0.06
